;commit_hash;author_date_unix_timestamp;commit_message;fix;classification;contains_bug;ns;nd;nf;entropy;la;ld;lt;ndev;age;nuc;exp;rexp;sexp;contains_bug_gpt;vl;vl_gpt
2750;88029687c8386652f415f32dbb9a72e49f424d7b;1348498602;Improved the output of cloud commands to better cope with multiple service for providers -  Fixed a potenetial deadlock in the firewall manager factory impl -  Registry now hosts all cloud service related information -  ;True;Corrective;True;1.0;7.0;8.0;2.669546821425567;114.0;50.0;147.125;8.0;41.87010706018519;6.0;436.0;27.56236136572675;367.0;1;22;22
2751;f42d95068f37f63ba2883a8facafbcd931e572bf;1348499182;[FABRIC-43] DOSGi is not aware of zookeeper disconnect events leading to duplicate or missing endpoints in the registry Conflicts:  	fabric/fabric-dosgi/src/main/java/org/fusesource/fabric/dosgi/Activator - java ;False;;False;1.0;1.0;1.0;0.0;31.0;7.0;70.0;3.0;1.1574074074074072e-05;1.0;257.0;11.339719811060052;117.0;0;0;0
2752;4ccc31d1a2e218d6ec42f068355ae1473ec251fb;1348499888;updated the pom names so they are a little nicer and consistent ;False;;False;2.0;7.0;7.0;2.7777768114567865;10.0;7.0;70.71428571428571;7.0;32.23157076719577;2.0;627.0;47.07394085244125;95.0;0;0;0
2753;af6afb80664687fefa3511470910ce48e6048005;1348500038;[FABRIC-259] Fabric DOSGi not resolving endpoint properly for remote systems Conflicts:  	fabric/fabric-dosgi/src/main/resources/OSGI-INF/blueprint/fabric-dosgi - xml 	fabric/fuse-fabric/src/main/resources/distro/fabric/import/fabric/configs/versions/1 - 0/profiles/dosgi/org - fusesource - fabric - dosgi - properties ;False;;False;1.0;2.0;2.0;1.0;5.0;3.0;29.0;3.0;1.1574074074074072e-05;1.0;258.0;12.338711746543922;118.0;0;0;0
2754;d9303ef99b797fd9b59fa015c448d0f2cae84f83;1348500856;[FABRIC-268] The dosgi timeout on a request is hard coded to 5 minutes Conflicts:  	fabric/fabric-dosgi/src/main/java/org/fusesource/fabric/dosgi/Activator - java 	fabric/fabric-dosgi/src/main/java/org/fusesource/fabric/dosgi/impl/Manager - java 	fabric/fabric-dosgi/src/test/java/org/fusesource/fabric/dosgi/ManagerTest - java ;False;Preventative;False;1.0;3.0;3.0;1.4406454496153465;15.0;5.0;243.3333333333333;4.0;0.006466049382716;2.0;259.0;13.330378413210587;119.0;0;0;0
2755;bb854348673d403dfb9108c9a03d0b783da96601;1348502615;added first spike of a camel tooling util library ;False;Feature Addition;False;1.0;7.0;53.0;4.805184451550116;3442.0;0.0;0.7169811320754716;3.0;0.60607857267645;1.0;628.0;48.073152171672135;0.0;0;0;0
2756;b1fc77a5a9e7dc5da96f7e75bf63a80c3eddd265;1348503008;renamed maven property to be consistent with other bundle plugin properties ;False;Perfective;False;6.0;10.0;10.0;3.277613436819116;11.0;11.0;265.3;19.0;25.66672800925925;6.0;629.0;49.03923811824588;66.83333333333333;0;0;0
2757;3c3969d0dda57579d9d8964f6a91e6d8d522e682;1348503505;added a little helper tooling-jclouds-all bundle for tools wishing to easily include all the jclouds providers in a single bundle ;False;Feature Addition;False;2.0;3.0;3.0;0.180705779756669;129.0;0.0;483.0;18.0;0.0053510802469135;2.0;630.0;50.03923811824588;47.0;0;0;0
2758;55bef360ced915a9ab85489b19e91022f7ef3c89;1348504446;fixed incorrect license ;True;Corrective;False;1.0;1.0;1.0;0.0;13.0;5.0;126.0;1.0;0.0108912037037037;1.0;631.0;51.00564876852751;3.0;0;0;0
2759;17cc88f2aa15afa3bcd1378600711010fbcd5313;1348513303;[FABRIC-270] Fixed a race condition between the features service and the zookeeper cluster service when creating remote ensemble servers -  ;True;Corrective;False;1.0;1.0;1.0;0.0;1.0;1.0;367.0;4.0;20.24398148148148;1.0;437.0;28.427924961922105;368.0;0;0;0
2760;4ddf43880d41bab28387b73a9937fd2b17d354be;1348513430;Improved container standard path creation util -  ;False;;False;1.0;1.0;1.0;0.0;18.0;9.0;192.0;5.0;0.1716203703703703;1.0;438.0;29.427924961922105;369.0;0;0;0
2761;ac43f6f7a2711dd4b3da2a6f748e3bcf2be17819;1348561307;updated to latest perfectus build ;False;Preventative;False;1.0;1.0;1.0;0.0;17.0;6.0;1412.0;18.0;0.6690046296296296;1.0;632.0;51.68828985109018;93.0;0;0;0
2762;05386d7a1a4240e7c13a8dcf45b063892a4fa702;1348561561;updated karaf version ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1423.0;18.0;0.0029398148148148;1.0;633.0;52.68828985109018;94.0;0;0;0
2763;5f152ffd50bb0f1725838d2244caaa9daea27585;1348561921;removed some pom warnings ;False;;False;3.0;4.0;4.0;1.8990227511756543;1.0;18.0;169.25;6.0;12.289962384259258;4.0;634.0;53.68828985109018;27.33333333333333;0;0;0
2764;b9f3ac20c7f06c280b3ad204ac53323b4e767c52;1348562131;removed some pom warnings ;False;;False;1.0;1.0;1.0;0.0;13.0;1.0;159.0;7.0;0.7597800925925926;1.0;635.0;54.68828985109018;121.0;0;0;0
2765;86c57c57d7be21a88ea4ba582524d97f503f151e;1348562305;used a valid version of aries util ;False;;False;1.0;1.0;1.0;0.0;4.0;0.0;1423.0;18.0;0.0086111111111111;1.0;636.0;55.68828985109018;95.0;0;0;0
2766;bbce8e1f84674d0f7ab75f923e2279a461d917a7;1348562558;define the version of the shade plugin in the root pom ;False;;False;2.0;3.0;3.0;1.1488348542809168;5.0;2.0;533.3333333333334;18.0;0.4845408950617284;2.0;637.0;56.68828985109018;107.0;0;0;0
2767;9168c47e35eb39074e42ba6de04a8800ff063269;1348562595;use a valid aries util version ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1432.0;18.0;0.0004282407407407;1.0;638.0;57.68828985109018;97.0;0;0;0
2768;8e895c93f65f5c5e81e683641e1b47f85e959061;1348565009;[FABRIC-271] Dosgi now binds by default at 0 - 0 - 0 - 0 -  Added exportedAddress property to dosgi configuration  which is the address under which the service is advertised  the property points by default to container ip and is resolver aware -  ;True;Corrective;False;1.0;5.0;5.0;2.0334600187591696;26.0;7.0;149.0;4.0;235.22266666666664;2.0;439.0;30.15143649384671;370.0;0;0;0
2769;e4b81f69acaf87824da45a8f159e9788ad5d9be9;1348565242;fixed up some pom warnings ;True;Corrective;False;5.0;7.0;7.0;2.1077566165206125;9.0;14.0;392.2857142857143;20.0;10.133278769841269;6.0;639.0;58.65440280790081;70.0;0;0;0
2770;2a0061b73d00066220c08676048a8e33349cef66;1348565336;removed duplicate dependency ;False;;False;1.0;1.0;1.0;0.0;0.0;6.0;223.0;9.0;14.58207175925926;1.0;640.0;59.65440280790081;120.0;0;0;0
2771;7ee1bd3b5c7138647bfeb35ce07896b7c65d336c;1348565373;removed duplicate dependency ;False;;False;1.0;1.0;1.0;0.0;0.0;4.0;221.0;4.0;0.0015162037037037;1.0;641.0;60.65440280790081;5.0;0;0;0
2772;29d7f94b49bd8d9aeed5a4303d21da932a9d2ffd;1348565678;moved the patch down the order for now  so we can build fabric OK ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1439.0;18.0;0.0050462962962962;1.0;642.0;61.65440280790081;99.0;0;0;0
2773;9c1d74589499969d0de29507ad1a289ca64cf492;1348565810;moved the facades up in priority ;False;;False;1.0;1.0;1.0;0.0;4.0;3.0;87.0;8.0;4.554212962962963;1.0;643.0;62.65440280790081;121.0;0;0;0
2774;3c9dbdcb80e142037890945d847e4bc5e9e46389;1348568610;used a better groupId for the tooling jars ;False;Perfective;False;1.0;2.0;2.0;1.0;2.0;0.0;157.5;1.0;0.4100289351851852;2.0;644.0;63.30899684577947;5.0;0;0;0
2775;af40f2d99ba36fbd4958ec9dadfcd93337ce8989;1348574878;[FABRIC-270] Aligned remote non-ensemble servers -  ;False;;False;1.0;1.0;1.0;0.0;2.0;0.0;367.0;4.0;0.7126736111111112;1.0;440.0;31.14215263948885;371.0;0;0;0
2776;9153375609a4ef1055cb71d87ed2a89cfa5cfe16;1348575862;fixed up aries poms ;True;Corrective;False;1.0;1.0;1.0;0.0;3.0;3.0;1439.0;18.0;0.1178703703703703;1.0;645.0;64.0694031331162;100.0;0;0;0
2777;fae63c2f1b6ea062abbfa74eba5f25e0d1924b9c;1348576678;fixed duff metadata ;True;Corrective;False;1.0;1.0;1.0;0.0;6.0;5.0;135.0;1.0;0.0933796296296296;1.0;646.0;64.96886532906177;6.0;0;0;0
2778;ecfa6547f4f27dee01b2961e5f595fda06a1f404;1348590469;[FABRIC-268] The dosgi timeout on a request is hard coded to 5 minutes Conflicts:  	fabric/fabric-dosgi/src/main/java/org/fusesource/fabric/dosgi/Activator - java ;False;;False;1.0;2.0;2.0;0.9182958340544896;5.0;1.0;70.0;3.0;1.0419212962962965;2.0;260.0;13.752696334021142;120.0;0;0;0
2779;c0f81b5db8e378c742adbd4abd4c22476e479287;1348592540;temporary disable broken test ;False;Preventative;False;1.0;1.0;1.0;0.0;14.0;0.0;116.0;1.0;4.85755787037037;1.0;647.0;65.5427238236399;122.0;0;0;0
2780;736c40b62cf255cdf120697a30b62ade32c17636;1348594513;jaas module package name change for karaf 2 - 3 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;108.0;1.0;4.886423611111111;1.0;187.0;11.83176755977852;45.0;0;0;0
2781;254cb068768603315bdaac231d61e266ae7846a4;1348616558;More jaas package updates ;False;;False;2.0;2.0;3.0;1.5545851693377997;7.0;5.0;611.3333333333334;18.0;141.32716820987653;3.0;188.0;12.817133624509216;45.0;0;0;0
2782;8775fe078c1daaa9deb66014c2bfdf35a99f0b27;1348655909;fixed up bad osgi metdata ;True;Corrective;False;1.0;1.0;1.0;0.0;3.0;3.0;136.0;1.0;0.917025462962963;1.0;648.0;66.46450951673751;7.0;0;0;0
2783;837d751f0f9fed1a638bf93136a126ff562dd598;1348683450;Update for newer jline used in karaf ;False;Feature Addition;False;1.0;2.0;2.0;0.863120568566631;4.0;3.0;368.5;3.0;41.62371527777778;2.0;189.0;13.645725926036755;5.0;0;0;0
2784;1fbc23afda1200c9b9287776454cfc05be904887;1348762751;"first spike of a little library for navigating project dependencies and figuring out deltas among transitive dependencies; with a little web app for visualising the dependency trees and deltas ";False;;False;1.0;20.0;46.0;2.4134138371822744;9278.0;0.0;1.3043478260869563;7.0;0.7637608192431563;1.0;649.0;64.33277177028286;24.0;0;0;0
2785;78f90e12b2bb6ccebc6e67f01b1ff663d8ccd003;1348771118;Use separate JAAS realm for management console ;False;;False;2.0;12.0;18.0;3.372159734011852;205.0;154.0;91.05555555555556;9.0;5.458473508230453;4.0;314.0;8.497666302825198;4.5;0;0;0
2786;bac6b13f089ece5bd2e03aa791d0fffff96dc43a;1348775082;Fix imports on fabric-jaas ;True;Corrective;False;1.0;1.0;1.0;0.0;8.0;1.0;76.0;8.0;35.27571759259259;1.0;315.0;9.496417019014675;8.0;0;0;0
2787;d2253b45110fcbfae6f04b644d22f94dab806182;1348818332;fixed the test case for the CI build ;True;Corrective;False;1.0;2.0;2.0;0.863120568566631;9.0;5.0;225.5;1.0;0.6432986111111111;1.0;650.0;64.97145418932294;25.0;0;0;0
2788;7c37ebd53e4d052aad337d3f2be39032fc7d8f3e;1348834471;latest codegen ;False;Preventative;False;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;3.840925925925926;1.0;651.0;65.46876635276436;8.0;0;0;0
2789;7e39ed5a442043ca621013e566f5e52229f53ce9;1348834502;disabled failing test ;True;Corrective;False;1.0;1.0;1.0;0.0;1.0;0.0;226.0;1.0;0.8304513888888889;1.0;652.0;66.46876635276436;26.0;0;0;0
2790;0aae2447ed75f2fb69447503b2e39a0a4030310c;1348845552;[FABRIC-270] Deployment agent now catches Throwable when setting status -  ;False;;False;1.0;1.0;1.0;0.0;2.0;2.0;1210.0;6.0;71.84571759259259;1.0;441.0;30.57057811083513;372.0;0;0;0
2791;a2a30f7dc28ed865beef0d68a33808d7fc850d82;1348846140;added uberjar for fabric ;False;Feature Addition;False;2.0;4.0;4.0;0.4402826629521053;122.0;4.0;403.75;18.0;2.2061574074074075;3.0;653.0;66.72510401181157;55.0;0;0;0
2792;fb5f4f0255bf56667555284994c02fe39aba7949;1348847536;[FABRIC-244] Fix overrides support in profile-edit command ;True;Corrective;True;1.0;1.0;1.0;0.0;2.0;2.0;303.0;8.0;38.31967592592593;1.0;261.0;14.416464402773991;121.0;1;395;395
2793;31fba27217f4ac555d7b628201783e29ac59c9a3;1348847610;Fix possible NPE in DOSGi ;True;Corrective;False;1.0;1.0;1.0;0.0;8.0;4.0;494.0;4.0;4.013356481481481;1.0;262.0;15.416263195530531;122.0;0;0;0
2794;9d5aadff9f7f4d1891728f11902a0e4a4298a46c;1348847660;[FABRIC-267] Fix other fail fast DOSGi problems ;True;Corrective;False;1.0;1.0;2.0;0.7219280948873623;28.0;12.0;284.5;4.0;4.151064814814815;1.0;263.0;16.416263195530533;123.0;0;0;0
2795;6aff8c7cf456e65d72285acd46448175ac8fc6ca;1348849535;fixed up archetype test case so it uses the latest camel version from the pom - xml ;True;Corrective;False;1.0;2.0;2.0;0.9983636725938132;19.0;2.0;136.0;1.0;3.63336226851852;2.0;654.0;67.52873089301349;10.0;0;0;0
2796;3bb88fbad9749467b166bb29acd803974501eb4e;1348853605;[FABRIC-277] Made sure the fabric-agent properly stores its checksum  before updating itself -  ;False;;False;1.0;1.0;1.0;0.0;3.0;3.0;1210.0;6.0;0.0932060185185185;1.0;442.0;31.53743534676744;373.0;0;0;0
2797;b330fdbf9fbf7757e16039be3c61f8714517753e;1348853787;Modified self update test to pickup the target version from the pom - xml ;False;Preventative;False;1.0;1.0;1.0;0.0;1.0;0.0;231.0;10.0;3.3396412037037035;1.0;443.0;32.53743534676744;374.0;0;0;0
2798;03cac85d7c518ef78025bcfdeee57f337166e817;1348860520;[FABRIC-276] Fabric maven proxy will now return HTTP 200 when requesting maven-metadata - xml files ;False;;False;1.0;1.0;1.0;0.0;2.0;1.0;295.0;2.0;7.437372685185185;1.0;444.0;33.51767267487439;375.0;0;0;0
2799;8e1a2e44bec8b6c1c67ae5ce2586688e74b38879;1348932519;[FABRIC-278] Aligned pax-url version to the one present in karaf -  Upgraded to guava 13 -  Removed obsolete reference to the servicemix guava bundle -  ;False;;False;5.0;6.0;6.0;2.182924185385769;14.0;25.0;491.5;20.0;3.810179398148149;5.0;445.0;34.443840844592;82.4;0;0;0
2800;e4190eeb8ff2cefdcdc78f7365eefd7b2be73944;1348934932;[FABRIC-278] Upgraded to sshd 0 - 7 - 0 -  ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1441.0;18.0;0.0279282407407407;1.0;446.0;35.443840844592;35.0;0;0;0
2801;b070c89dccbe4396d252c8b7ba555cc4fa812499;1348934955;Aligned fabric features - xml to karaf 2 - 3 - x ;False;Feature Addition;False;1.0;1.0;1.0;0.0;4.0;4.0;468.0;9.0;0.0281944444444444;1.0;447.0;36.443840844592;377.0;0;0;0
2802;80909141a0db8bb68b218a2470dee122bde5833a;1348935016;[FABRIC-279] Fixed osgi imports for fabric-jaas and process-manager ;True;Corrective;False;2.0;2.0;2.0;0.6500224216483541;4.0;2.0;141.0;10.0;0.939994212962963;2.0;448.0;37.443840844592;189.5;0;0;0
2803;36111bee9e7e30125856cb0f91a82b726cb1e537;1348935216;[FABRIC-276] Removed obsolete test case -  Servlet no longer throws exception if the filename doesnt match artifactId-version pattern -  ;False;Preventative;False;1.0;1.0;1.0;0.0;0.0;5.0;30.0;1.0;8.301909722222222;1.0;449.0;38.443840844592;379.0;0;0;0
2804;860ff23a8ee8e237e7ecf0eb1bacbaa8e1222922;1349098550;Use default fabric credentials for patching service ;False;;False;1.0;2.0;2.0;0.5435644431995964;1.0;7.0;182.0;1.0;7.254953703703704;2.0;316.0;8.958911533521402;9.0;0;0;0
2805;752363104126c52bf4f2b0e3aa7fa16f1a5b22ce;1349169342;[FABRIC-275] Zookeeper default session timeout can now be overriden by system properties -  ;False;;False;1.0;1.0;1.0;0.0;1.0;0.0;517.0;8.0;69.82813657407408;1.0;450.0;36.033217151705145;380.0;0;0;0
2806;a26ca4b1edb4632895d0649f975cb7ffbfb98d8c;1349203375;Split out frontend into separate module from rest API ;False;;False;2.0;70.0;588.0;2.1244852075229703;223.0;123.0;159.10884353741497;11.0;0.0669430468946824;5.0;317.0;9.91608898018848;6.5;0;0;0
2807;cf15d29dd78c411aa99937bf848fef141798d840;1349205286;Fix bundle name ;True;Corrective;False;1.0;1.0;1.0;0.0;1.0;1.0;473.0;9.0;0.0221180555555555;1.0;318.0;10.914914855243865;11.0;0;0;0
2808;2f16a9816fb356a139bed85e2bc18d508336ebbe;1349278388;Get frontend to deploy ;False;;False;2.0;5.0;5.0;1.743593304585955;110.0;60.0;141.0;2.0;0.5209259259259259;2.0;319.0;11.90195632145285;8.0;0;0;0
2809;551cb192e1fc8a5e9417d9aa10be413324baaaf5;1349289936;ENTESB-268 - ESB tar - gz contains config and examples with executable rights ;False;;False;1.0;1.0;2.0;0.8112781244591328;4.0;0.0;117.5;7.0;94.5807349537037;2.0;190.0;11.138874024229724;109.0;0;0;0
2810;e044920858a988df06830a0c4950954f20b08163;1349294332;Fix this non-working tweak I left in ;True;Corrective;False;1.0;1.0;1.0;0.0;6.0;4.0;27.0;1.0;0.184537037037037;1.0;320.0;12.894444812512262;5.0;0;0;0
2811;415443ed8543bf34e34c1786296aba04441997fd;1349295930;Fix up rest api URLs for now ;True;Corrective;False;1.0;1.0;12.0;3.4594316186372978;22.0;22.0;54.25;1.0;1.0712384259259262;1.0;321.0;13.89363131685397;6.0;0;0;0
2812;4c0bbe8da449e8b8cabe9b23d1d5df756ea65cc9;1349352133;auto detect drools endpoints ;False;;False;2.0;5.0;5.0;2.2591072705528483;121.0;1.0;499.6;18.0;4.095641203703704;3.0;655.0;52.48984205546395;56.5;0;0;0
2813;a85e9e0021dce888b98d33f988c9b0cf4adfc77f;1349354024;only add the auto-detected drools endpoint if theres not already an <endpoint> defined for it ;False;Feature Addition;False;1.0;1.0;1.0;0.0;4.0;1.0;888.0;1.0;0.021886574074074;1.0;656.0;53.45915145515399;12.0;0;0;0
2814;4edd3e59623e104cf6154742681c3e281557a68d;1349384415;Cut down on the amount of stuff being started out of the box ;False;;False;2.0;3.0;3.0;1.187993939413456;2.0;31.0;29.33333333333333;1.0;11.718653549382717;2.0;322.0;13.54207499323844;10.0;0;0;0
2815;be732c387c4fa0eccf8c2a102e7906ea374e4d08;1349384891;Fix urls for login page ;True;Corrective;False;1.0;1.0;1.0;0.0;2.0;2.0;111.0;1.0;2.1008796296296297;1.0;323.0;14.54207499323844;8.0;0;0;0
2816;80dfbeb227fc1ffe1f1c61db943acb80da07b9b6;1349385504;Fix url for getting feature repositories ;True;Corrective;False;1.0;1.0;1.0;0.0;1.0;1.0;546.0;1.0;2.107974537037037;1.0;324.0;15.54184189300534;9.0;0;0;0
2817;d2c3f9d10a71922efa790a9a45d4d99bec426d29;1349448312;Rename config file for rest API bundle ;False;Perfective;False;2.0;2.0;2.0;0.0;1.0;1.0;45.0;2.0;1.417465277777778;2.0;325.0;16.533961038209387;12.0;0;0;0
2818;3446541b7d957c3140afb3bc7d04cd027244f48b;1349448489;"added a new example from FuseByExample for using drools and camel together; about to try auto-generate an archetype from it (wish me luck! :) ";False;Feature Addition;False;2.0;5.0;5.0;1.2466770839279069;119.0;2.0;17.2;7.0;12.031858796296296;3.0;657.0;50.79459332358367;58.0;0;0;0
2819;13c9f5a0f67917121ce56513963f880f3eb2434a;1349451526;disabled the failing c24 tests due to a mismatch in saxon versions between camel-saxon and c24 ;True;Corrective;False;1.0;4.0;11.0;3.2572825666233345;44.0;16.0;64.54545454545455;2.0;115.75156144781144;2.0;658.0;51.22975276098765;123.0;0;0;0
2820;dbd82b4711d02e63e664f261bbe4224caf3cb468;1349451948;[FABRIC-281] Secure Zookeeper Part #1: internalize ACLs access into the zookeeper client ;False;;True;4.0;57.0;84.0;3.935526913207304;1165.0;907.0;191.6547619047619;19.0;130.25072186397708;54.0;264.0;14.321692449878306;36.0;1;26;26
2821;fe966d09a70b129d77007ed9487ca7544c79eb98;1349452736;disabled more tests due to camel-saxon / c24 saxon version woe ;False;Preventative;False;1.0;2.0;3.0;0.4046459566372397;57.0;6.0;75.0;6.0;127.34712191358024;3.0;659.0;52.16222604965508;124.0;0;0;0
2822;c9790f22ffa67eecc129e869aceb664c83ef43d2;1349452872;moved the drools sample from FuseByExample so hopefully we can turn it into an archetype  when my mvn hacking ninja foo kicks in ;False;;False;1.0;7.0;11.0;2.897408910969427;815.0;0.0;0.0;0.0;0.0;0.0;660.0;53.16192356931629;14.0;0;0;0
2823;9f7be3e8ecf1110bb2597523ae4541bfbb39a0f0;1349699096;"first cut of the archetype generator; its getting there -  -  -  ";False;;False;1.0;4.0;5.0;1.703096304223943;341.0;76.0;22.8;1.0;1.1602175925925926;1.0;661.0;52.96839807541549;15.0;0;0;0
2824;25afe5f06fb712a5a58d675844c513a517bb04ef;1349702648;added missing pom ;False;Feature Addition;False;1.0;1.0;1.0;0.0;6.0;7.0;39.0;1.0;2.890925925925926;1.0;662.0;53.951914558931975;16.0;0;0;0
2825;d2fc182705d389aff1e4abce2bba111f83c89eae;1349703578;added a dummy test case ;False;Feature Addition;False;1.0;1.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;663.0;54.784945411926536;17.0;0;0;0
2826;5984392f4948d9e3d5348824157089bf17412986;1349706503;Fix build error in fmc-webui ;True;Corrective;False;1.0;1.0;1.0;0.0;0.0;15.0;190.0;1.0;4.955034722222222;1.0;326.0;16.842422337069664;11.0;0;0;0
2827;b46255ddbb54ef9360cf671d7c0c79b2bd9bedc8;1349707277;moved the examples/archetypes around a little so they are a bit simpler to work with ;False;;False;1.0;13.0;18.0;2.0815454366683137;9.0;10.0;75.44444444444444;4.0;0.725386445473251;4.0;664.0;55.595860834005656;18.0;0;0;0
2828;d7613243b27ce3e2ea3a96a42cfeed44fa64a36c;1349711820;added first working version of the generated drools archetype ;False;Feature Addition;False;2.0;7.0;9.0;1.9040429359540831;146.0;3.0;203.66666666666663;18.0;0.4859297839506172;2.0;665.0;56.25263607560957;61.5;0;0;0
2829;17317e37615e78b1f158ab6fa6e820370ffc0b0d;1349711957;added more links to the readme ;False;Feature Addition;False;1.0;1.0;1.0;0.0;4.0;2.0;10.0;1.0;0.0015856481481481;1.0;666.0;57.25263607560957;20.0;0;0;0
2830;25fa411052cf03f9cfdfbffb10512ec759ea87b7;1349722032;Point to the filesystem for dev mode ;False;;False;1.0;5.0;6.0;2.0296890344028897;235.0;7.0;39.333333333333336;1.0;1.8554899691358024;3.0;327.0;17.828946078966638;12.0;0;0;0
2831;342bd2eb20d77deb0610f84afc759ef2b0a37ac3;1349770523;fix the archetype generator so it removes the groupId/artifactId/version in the project with the expansion variables ;True;Corrective;False;1.0;2.0;2.0;0.110580844769887;58.0;10.0;247.5;1.0;0.7057233796296296;2.0;667.0;57.40814600101736;21.0;0;0;0
